model,params_b,type,arch,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO
google/mt5-xxl,11.9,🔶 fine-tuned on domain-specific datasets,T5ForConditionalGeneration,23.575668116154027,2.504710800447747,0.0,0.0,3.5518229166666675,0.9862588652482256
google/recurrentgemma-2b,2.683,🟢 pretrained,RecurrentGemmaForCausalLM,30.170281519701057,4.8203622310347365,2.0392749244712993,0.0,3.1049479166666667,1.9558953900709206
google/recurrentgemma-2b-it,2.683,"💬 chat models (RLHF, DPO, IFT, ...)",RecurrentGemmaForCausalLM,29.493299999556733,7.978763840391559,1.9637462235649545,0.44742729306487633,3.6244791666666676,4.467715721040189
google/recurrentgemma-9b,9.0,🟢 pretrained,RecurrentGemmaForCausalLM,31.15943474425635,15.323368888997413,6.646525679758309,4.697986577181204,6.599218750000001,17.830230496453904
google/recurrentgemma-9b-it,9.0,"💬 chat models (RLHF, DPO, IFT, ...)",RecurrentGemmaForCausalLM,50.10383560065072,21.621580084740117,6.646525679758309,2.684563758389265,13.771614583333337,20.480570330969268
google/switch-base-8,0.62,🔶 fine-tuned on domain-specific datasets,SwitchTransformersForConditionalGeneration,15.852050337548814,1.7024781049821334,0.0,0.0,1.133333333333333,1.087839834515365
google/umt5-base,-1.0,🔶 fine-tuned on domain-specific datasets,UMT5ForConditionalGeneration,17.463219812320197,0.8135531788472962,0.4531722054380665,0.5592841163310973,0.9440104166666662,0.8662086288416063
gpt2,0.137,🟢 pretrained,GPT2LMHeadModel,19.34168007553292,2.7142978473877357,0.3021148036253776,1.342281879194629,12.985416666666667,1.6603871158392434
gpt2,0.137,🟢 pretrained,GPT2LMHeadModel,8.333333333333332,9.199754901960786,0.0,0.0,18.333333333333332,0.0
gradientai/Llama-3-8B-Instruct-Gradient-1048k,8.03,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,44.55588948434598,21.01052898715872,5.362537764350453,3.6912751677852316,13.518749999999997,21.56102245862884
ibm/PowerLM-3b,3.512,🟢 pretrained,GraniteForCausalLM,33.21276435413591,12.02206036323482,3.625377643504532,3.355704697986576,5.6364583333333345,11.292109929078013
ibm/merlinite-7b,7.242,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,24.98703440205322,29.97724776968684,2.416918429003021,6.263982102908276,13.877864583333334,22.983156028368796
ibm-granite/granite-3.0-1b-a400m-base,1.335,🟢 pretrained,GraniteForCausalLM,24.040324117785254,6.055007672005359,2.643504531722054,0.0,1.7578124999999993,1.6880910165484628
ibm-granite/granite-3.0-1b-a400m-instruct,1.335,"💬 chat models (RLHF, DPO, IFT, ...)",GraniteForCausalLM,33.31515933279255,5.453219408698861,2.794561933534743,1.4541387024608499,2.6851562500000004,2.713135342789597
ibm-granite/granite-3.0-2b-base,2.634,🟢 pretrained,GraniteForCausalLM,38.738214603917605,17.563749725828334,5.438066465256798,4.026845637583901,3.461718750000001,15.346114066193852
ibm-granite/granite-3.0-2b-instruct,2.634,"💬 chat models (RLHF, DPO, IFT, ...)",GraniteForCausalLM,51.3977357854936,21.73789141090241,9.214501510574017,6.599552572706939,1.2695312499999996,20.15735815602837
ibm-granite/granite-3.0-3b-a800m-base,3.374,🟢 pretrained,GraniteForCausalLM,27.32261510569733,11.3484424218006,4.833836858006042,0.22371364653244186,3.312760416666667,9.89768026004728
ibm-granite/granite-3.0-3b-a800m-instruct,3.374,"💬 chat models (RLHF, DPO, IFT, ...)",GraniteForCausalLM,42.982176181420854,13.163009595010001,7.02416918429003,4.138702460850116,2.0833333333333326,12.797355200945626
ibm-granite/granite-3.0-8b-base,8.171,🟢 pretrained,GraniteForCausalLM,45.83482936386566,27.974358298982427,10.120845921450151,10.067114093959727,10.450260416666664,25.69813829787234
ibm-granite/granite-3.0-8b-instruct,8.171,"💬 chat models (RLHF, DPO, IFT, ...)",GraniteForCausalLM,53.09633993359841,31.588159064715125,14.19939577039275,10.96196868008949,7.024479166666669,27.295729905437348
ibm-granite/granite-3.1-1b-a400m-base,1.335,🟢 pretrained,GraniteMoeForCausalLM,25.194373152125248,6.429845005402345,2.719033232628399,0.22371364653244186,1.7578124999999993,1.549571513002364
ibm-granite/granite-3.1-1b-a400m-instruct,1.335,"💬 chat models (RLHF, DPO, IFT, ...)",GraniteMoeForCausalLM,46.86398755302597,6.178183215904788,4.531722054380665,0.0,0.7812499999999996,2.40839243498818
ibm-granite/granite-3.1-2b-base,2.534,🟢 pretrained,GraniteForCausalLM,35.216115462528315,16.843689846888516,5.664652567975831,3.6912751677852316,3.9049479166666674,13.89627659574468
ibm-granite/granite-3.1-2b-instruct,2.534,"💬 chat models (RLHF, DPO, IFT, ...)",GraniteForCausalLM,62.8557782240012,21.822956140794506,15.256797583081571,5.257270693512303,4.867708333333335,20.212765957446805
ibm-granite/granite-3.1-3b-a800m-base,3.299,🟢 pretrained,GraniteMoeForCausalLM,29.96294276962903,11.905605199489822,4.531722054380665,3.6912751677852316,1.1067708333333328,8.807993498817966
ibm-granite/granite-3.1-3b-a800m-instruct,3.299,"💬 chat models (RLHF, DPO, IFT, ...)",GraniteMoeForCausalLM,55.164629848801184,16.687236366660443,11.404833836858005,5.145413870246088,2.512760416666666,12.751182033096924
ibm-granite/granite-3.1-8b-base,8.171,🟢 pretrained,GraniteForCausalLM,42.21033524381973,26.01958867101177,9.441087613293051,9.507829977628639,8.36197916666667,24.802378841607563
ibm-granite/granite-3.1-8b-instruct,8.171,"💬 chat models (RLHF, DPO, IFT, ...)",GraniteForCausalLM,72.07564816908027,34.089655299414055,21.978851963746223,8.277404921700223,19.00520833333333,28.191489361702125
ibm-granite/granite-3.2-2b-instruct,2.534,"💬 chat models (RLHF, DPO, IFT, ...)",GraniteForCausalLM,61.51688630611223,21.668268416036614,14.425981873111782,5.369127516778524,4.704947916666668,19.815676713947987
ibm-granite/granite-3.2-8b-instruct,8.171,"💬 chat models (RLHF, DPO, IFT, ...)",GraniteForCausalLM,72.74509412802476,34.65536965519957,23.791540785498487,8.7248322147651,16.791406250000005,27.914450354609933
ibm-granite/granite-7b-base,6.738,🟢 pretrained,LlamaForCausalLM,24.142719096441887,9.050800002899097,1.5861027190332326,0.0,3.4028645833333346,9.269725177304965
ibm-granite/granite-7b-instruct,6.738,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,29.72313461615181,12.639328702465264,2.0392749244712993,4.697986577181204,8.816666666666668,14.293365839243496
internlm/internlm2-1_8b,8.0,🟢 pretrained,InternLM2ForCausalLM,21.97702097102355,13.633857965906719,2.1148036253776437,0.0,8.226822916666668,6.536273640661936
internlm/internlm2-7b,0.0,❓ other,Unknown,22.803680981595093,40.27619825708061,8.571428571428571,11.555555555555557,14.333333333333329,10.0
internlm/internlm2-chat-1_8b,1.889,"💬 chat models (RLHF, DPO, IFT, ...)",InternLM2ForCausalLM,23.865454771118408,20.67235743256185,3.2477341389728096,2.1252796420581683,4.61484375,9.325132978723403
internlm/internlm2_5-1_8b-chat,1.89,"💬 chat models (RLHF, DPO, IFT, ...)",InternLM2ForCausalLM,38.490870889240554,21.03092693656956,15.861027190332328,5.369127516778524,4.424479166666669,3.322621158392436
internlm/internlm2_5-20b-chat,19.86,"💬 chat models (RLHF, DPO, IFT, ...)",InternLM2ForCausalLM,70.09977969565199,62.83245915287989,40.78549848942598,9.507829977628639,16.744531249999994,33.30747635933806
internlm/internlm2_5-7b-chat,7.738,"💬 chat models (RLHF, DPO, IFT, ...)",InternLM2ForCausalLM,55.386928904196424,57.04314320825679,25.302114803625376,12.975391498881436,16.28984375,30.851063829787233
kyutai/helium-1-preview-2b,2.173,🟢 pretrained,HeliumForCausalLM,26.136096667952145,10.945139672307278,1.3595166163141994,3.8031319910514525,4.036458333333333,9.694518321513002
lmsys/vicuna-13b-v1.3,13.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,33.43506340953115,7.4897893116292105,1.4350453172205437,2.348993288590602,4.091145833333333,13.813164893617023
lmsys/vicuna-7b-v1.3,7.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,29.086158060612505,6.461378796018201,1.283987915407855,0.0,5.0166666666666675,9.306663711583923
lmsys/vicuna-7b-v1.5,7.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,23.515716077784724,15.15250931284372,1.3595166163141994,1.1185682326621946,11.422656250000001,12.741947399527188
meta-llama/Llama-2-13b-chat-hf,13.016,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,39.8472719052115,7.155379968626988,1.3595166163141994,0.0,8.1578125,10.257830969267138
meta-llama/Llama-2-13b-hf,13.016,🟢 pretrained,LlamaForCausalLM,24.824687385027282,17.222559825058127,1.5105740181268883,4.138702460850116,3.385416666666666,15.309175531914892
meta-llama/Llama-2-70b-chat-hf,68.977,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,49.57922756065019,4.613767082590614,2.9456193353474323,1.9015659955257262,3.4833333333333356,15.918661347517732
meta-llama/Llama-2-70b-hf,68.977,🟢 pretrained,LlamaForCausalLM,24.06780675274937,35.900061863721675,3.2477341389728096,7.046979865771815,9.777604166666668,30.1954048463357
meta-llama/Llama-2-7b-chat-hf,6.738,🟢 pretrained,LlamaForCausalLM,39.86478100329349,4.459171645959485,1.9637462235649545,0.44742729306487633,3.27734375,7.644429669030731
meta-llama/Llama-2-7b-hf,6.738,🟢 pretrained,LlamaForCausalLM,25.18938638368418,10.35141665784897,1.7371601208459215,2.2371364653243813,3.7578125,9.56523345153664
meta-llama/Llama-3.1-70B,70.554,🟢 pretrained,LlamaForCausalLM,16.843752354862875,46.39941295581887,18.429003021148038,18.34451901565996,16.581770833333337,40.602836879432616
meta-llama/Llama-3.1-70B-Instruct,70.554,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,86.6885419575615,55.92799173898473,38.066465256797585,14.205816554809845,17.691145833333334,47.87972813238771
meta-llama/Llama-3.1-8B,8.03,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,12.459828809780273,25.30447063475493,6.570996978851963,8.05369127516779,8.715104166666668,25.42109929078014
meta-llama/Llama-3.1-8B-Instruct,8.03,🟢 pretrained,LlamaForCausalLM,49.217077354752064,29.379192497334035,15.55891238670695,8.7248322147651,8.611197916666667,31.091164302600465
meta-llama/Llama-3.2-1B,1.24,🟢 pretrained,LlamaForCausalLM,14.777900415342401,4.366029656556756,1.2084592145015105,0.0,2.5578125000000003,2.2606382978723394
meta-llama/Llama-3.2-1B-Instruct,1.24,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,56.9831380736446,8.742521312303046,7.02416918429003,3.355704697986576,2.973437500000001,7.579787234042552
meta-llama/Llama-3.2-3B,3.213,🟢 pretrained,LlamaForCausalLM,13.374069690643047,14.232664884364107,1.8882175226586102,2.348993288590602,3.8148437499999996,16.528147163120565
meta-llama/Llama-3.2-3B-Instruct,3.213,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,73.93161256576994,24.059186446885473,17.673716012084594,3.8031319910514525,1.3734374999999996,24.386820330969268
meta-llama/Llama-3.3-70B-Instruct,70.554,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,89.97581971391463,56.561410788022194,48.338368580060425,10.514541387024611,15.565624999999999,48.12906323877069
meta-llama/Meta-Llama-3-70B,70.554,🟢 pretrained,LlamaForCausalLM,16.031906452656727,48.709812647505885,18.580060422960727,19.686800894854585,16.011197916666664,41.21232269503546
meta-llama/Meta-Llama-3-70B-Instruct,70.554,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,80.99077115387172,50.18513318440344,24.47129909365559,4.921700223713646,10.92057291666667,46.74386820330969
meta-llama/Meta-Llama-3-8B,8.03,🟢 pretrained,LlamaForCausalLM,14.550614591506093,24.50076379676797,4.531722054380665,7.38255033557047,6.242447916666666,24.553043735224584
meta-llama/Meta-Llama-3-8B-Instruct,8.03,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,74.08398604591373,28.244949576343615,8.685800604229607,1.230425055928408,1.602864583333335,29.604388297872337
meta-llama/Meta-Llama-3-8B-Instruct,8.03,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,47.823220166934846,26.795283502573653,9.138972809667674,5.7046979865771785,5.401041666666668,28.791740543735223
microsoft/DialoGPT-medium,0.345,"💬 chat models (RLHF, DPO, IFT, ...)",GPT2LMHeadModel,14.79042274498331,2.5568557723352243,0.0,0.5592841163310973,12.283333333333333,1.3187056737588652
microsoft/Orca-2-13b,13.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,31.27933882099496,27.308019499942578,3.1722054380664653,4.026845637583895,25.787760416666668,19.437056737588648
microsoft/Orca-2-7b,7.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,21.83462102776189,22.429468402818458,1.9637462235649545,1.4541387024608499,24.093489583333326,14.653516548463358
microsoft/Phi-3-medium-128k-instruct,13.96,"💬 chat models (RLHF, DPO, IFT, ...)",Phi3ForCausalLM,60.400293443618494,48.46045127399018,19.184290030211482,11.521252796420578,11.351822916666663,41.24002659574468
microsoft/Phi-3-medium-4k-instruct,13.96,"💬 chat models (RLHF, DPO, IFT, ...)",Phi3ForCausalLM,64.22713954529537,49.38061007422016,19.561933534743204,11.521252796420578,13.052083333333334,40.84293735224587
microsoft/Phi-3-mini-128k-instruct,3.821,"💬 chat models (RLHF, DPO, IFT, ...)",Phi3ForCausalLM,59.76331688807919,37.09976663224031,14.04833836858006,9.060402684563762,7.710937500000003,30.38009751773049
microsoft/Phi-3-mini-4k-instruct,3.821,"💬 chat models (RLHF, DPO, IFT, ...)",Phi3ForCausalLM,56.12884923115112,39.2693352377728,11.63141993957704,9.284116331096197,7.644270833333336,31.848404255319146
microsoft/Phi-3-mini-4k-instruct,3.821,"💬 chat models (RLHF, DPO, IFT, ...)",Phi3ForCausalLM,54.76746144673909,36.55985530518785,16.389728096676738,10.96196868008949,13.118749999999997,33.57528073286053
microsoft/Phi-3-small-128k-instruct,7.392,"💬 chat models (RLHF, DPO, IFT, ...)",Phi3SmallForCausalLM,63.68258443153056,45.63406964144793,20.26086956521739,8.948545861297541,14.49713541666666,38.783614066193856
microsoft/Phi-3-small-8k-instruct,7.392,"💬 chat models (RLHF, DPO, IFT, ...)",Phi3SmallForCausalLM,64.96651107949131,46.205570366389075,18.869565217391305,8.277404921700223,16.77395833333333,38.95907210401891
microsoft/Phi-3.5-MoE-instruct,42.0,"💬 chat models (RLHF, DPO, IFT, ...)",Phi3ForCausalLM,69.2454908531585,48.77464635932187,31.19335347432024,14.093959731543624,17.326562499999998,40.639775413711575
microsoft/Phi-3.5-mini-instruct,3.821,"💬 chat models (RLHF, DPO, IFT, ...)",Phi3ForCausalLM,57.74500547436358,36.74585390851661,19.637462235649547,11.968680089485462,10.098958333333334,32.91038711583924
microsoft/Phi-4-mini-instruct,3.836,"💬 chat models (RLHF, DPO, IFT, ...)",Phi3ForCausalLM,73.77923908562614,38.73553611173529,16.993957703927492,7.941834451901568,6.446093750000002,32.5779403073286
microsoft/phi-1,1.418,🟢 pretrained,PhiForCausalLM,20.6805719934219,4.273999212214679,0.9818731117824773,2.0134228187919474,3.697135416666667,1.798906619385342
microsoft/phi-1_5,1.418,🟢 pretrained,PhiForCausalLM,20.32839532440591,7.468938770070243,1.812688821752266,2.348993288590602,3.385416666666666,7.6813682033096935
microsoft/phi-2,2.78,🟢 pretrained,PhiForCausalLM,27.3875539125077,28.038519293439304,2.9456193353474323,2.9082774049216997,13.83697916666666,18.088800236406616
microsoft/phi-4,14.66,🟢 pretrained,Phi3ForCausalLM,4.878500157360248,52.57567157258284,27.870090634441087,20.134228187919465,23.719270833333326,47.722739361702125
microsoft/phi-4,14.66,"💬 chat models (RLHF, DPO, IFT, ...)",Phi3ForCausalLM,5.852693076592331,52.42784845820486,31.64652567975831,20.805369127516784,23.7859375,47.630393026004725
mistral-community/Mistral-7B-v0.2,7.242,🟢 pretrained,MistralForCausalLM,22.663976028050016,23.950865383029594,3.0211480362537766,5.592841163310966,8.363802083333333,21.699541962174944
mistral-community/Mixtral-8x22B-v0.1,0.0,❓ other,Unknown,31.665644171779142,12.647903050108935,15.428571428571427,10.666666666666668,1.6666666666666659,28.888888888888893
mistral-community/mixtral-8x22B-v0.3,140.63,🟢 pretrained,MixtralForCausalLM,25.826362939223486,45.73104089763324,18.35347432024169,17.00223713646532,7.462239583333335,40.4366134751773
mistralai/Codestral-22B-v0.1,22.247,🟢 pretrained,MistralForCausalLM,57.717522839399464,30.737634411945635,10.045317220543806,6.487695749440718,10.738541666666668,23.95279255319149
mistralai/Ministral-8B-Instruct-2410,8.02,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,58.963993315513946,25.82477440941784,19.561933534743204,4.5861297539149914,10.718750000000005,25.458037825059098
mistralai/Mistral-7B-Instruct-v0.1,7.242,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,44.87060998151571,7.647020535827543,2.2658610271903323,0.0,6.12838541666667,15.715499408983453
mistralai/Mistral-7B-Instruct-v0.2,7.242,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,54.96227786717022,22.910601936713604,3.0211480362537766,3.467561521252797,7.608854166666667,19.076906028368796
mistralai/Mistral-7B-Instruct-v0.3,7.248,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,54.652544138441556,25.56911494885904,3.8519637462235647,3.9149888143176734,4.304947916666669,23.057033096926716
mistralai/Mistral-7B-v0.1,7.242,🟢 pretrained,MistralForCausalLM,23.855481234236272,22.0182553990746,2.9456193353474323,5.592841163310966,10.675520833333335,22.364435579196215
mistralai/Mistral-7B-v0.3,7.248,🟢 pretrained,MistralForCausalLM,22.663976028050016,24.03725427191849,3.0211480362537766,5.592841163310966,8.363802083333333,21.699541962174944
mistralai/Mistral-Large-Instruct-2411,122.61,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,84.00577135334247,52.7448919952634,49.546827794561935,24.94407158836689,17.216666666666665,50.687056737588655
mistralai/Mistral-Nemo-Base-2407,11.58,🟢 pretrained,MistralForCausalLM,16.299197241098064,29.374736440966874,5.966767371601208,5.8165548098433995,6.516927083333336,27.46195330969267
mistralai/Mistral-Nemo-Instruct-2407,12.248,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,63.80248850826917,29.679970381152803,12.688821752265861,5.369127516778524,8.483333333333333,27.969858156028373
mistralai/Mistral-Small-24B-Base-2501,23.572,🟢 pretrained,MistralForCausalLM,16.723848278124265,48.53757597081616,19.71299093655589,18.34451901565996,10.891666666666667,48.96018026004729
mistralai/Mistral-Small-Instruct-2409,22.05,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,66.69758463100129,30.7920960925092,14.350453172205437,9.843400447427292,3.001041666666666,32.89191784869976
mistralai/Mistral-Small-Instruct-2409,22.247,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,62.82829558903709,40.559713034899204,20.39274924471299,11.073825503355701,10.225000000000001,34.43410165484633
mistralai/Mixtral-8x22B-Instruct-v0.1,140.621,"💬 chat models (RLHF, DPO, IFT, ...)",MixtralForCausalLM,71.83584001560305,44.11434558724835,18.731117824773413,16.442953020134222,13.489322916666664,38.70050236406619
mistralai/Mixtral-8x22B-v0.1,140.621,🟢 pretrained,MixtralForCausalLM,25.826362939223486,45.58840384342722,18.35347432024169,16.778523489932887,7.462239583333335,40.4366134751773
mistralai/Mixtral-8x7B-Instruct-v0.1,46.703,"💬 chat models (RLHF, DPO, IFT, ...)",MixtralForCausalLM,55.991436056330535,29.742398380967334,9.138972809667674,7.046979865771815,11.073697916666667,29.909131205673756
mistralai/Mixtral-8x7B-v0.1,46.703,🟢 pretrained,MixtralForCausalLM,24.152692633324023,30.294194918961484,10.196374622356496,8.501118568232664,12.58359375,31.663711583924346
mistralai/Mixtral-8x7B-v0.1,46.703,🔶 fine-tuned on domain-specific datasets,MixtralForCausalLM,23.260947618984297,30.4002992674255,9.365558912386707,9.395973154362418,13.6640625,31.903812056737586
mlabonne/Daredevil-8B-abliterated,8.03,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,44.2636648536993,19.865777111108127,9.441087613293051,5.369127516778524,9.17760416666667,30.010712174940902
mlabonne/Meta-Llama-3.1-8B-Instruct-abliterated,8.03,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,73.29463601023062,27.12916478111247,6.873111782477341,0.8948545861297527,3.2106770833333336,27.812869385342786
mlabonne/NeuralDaredevil-8B-abliterated,8.03,🤝 base merges and moerges,LlamaForCausalLM,75.60772084735169,30.30798586214647,9.06344410876133,7.494407158836691,9.075520833333337,31.57136524822695
mlabonne/NeuralDaredevil-8B-abliterated,8.03,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,41.6233371897676,29.763198395755456,8.534743202416918,7.046979865771815,10.903124999999996,31.128102836879428
mlabonne/OrpoLlama-3-8B,8.03,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,36.52752474545318,21.95410762879941,5.589123867069486,3.9149888143176734,4.0088541666666675,18.947621158392433
mlabonne/phixtral-2x2_8,4.458,🤝 base merges and moerges,PhiForCausalLM,34.31184811854767,28.502644855771297,3.5498489425981874,2.0134228187919474,7.710937500000003,17.229979314420802
mosaicml/mpt-7b,7.0,🟢 pretrained,MPTForCausalLM,21.51990053059216,6.550600790794161,1.5861027190332326,1.342281879194629,2.904947916666668,2.288342198581559
nvidia/AceInstruct-1.5B,1.777,🔶 fine-tuned on domain-specific datasets,Qwen2ForCausalLM,39.47758613811354,15.468561041610593,31.268882175226587,2.9082774049216997,2.0833333333333326,17.48854905437352
nvidia/AceInstruct-72B,72.706,🔶 fine-tuned on domain-specific datasets,Qwen2ForCausalLM,71.1888899231816,44.20381994540313,62.61329305135952,9.507829977628639,11.875520833333338,43.04078014184397
nvidia/AceInstruct-7B,7.616,🔶 fine-tuned on domain-specific datasets,Qwen2ForCausalLM,54.22290633297429,36.57481399081368,52.94561933534743,7.606263982102905,11.6875,35.30215721040189
nvidia/AceMath-1.5B-Instruct,1.777,"💬 chat models (RLHF, DPO, IFT, ...)",Qwen2ForCausalLM,32.1236541266063,16.762509591549986,52.87009063444109,3.243847874720355,4.320572916666668,11.818484042553191
nvidia/AceMath-72B-Instruct,72.706,"💬 chat models (RLHF, DPO, IFT, ...)",Qwen2ForCausalLM,49.49932844851659,48.68777244219516,71.45015105740181,2.796420581655479,9.602864583333336,37.89708924349882
nvidia/AceMath-72B-RM,71.461,🔶 fine-tuned on domain-specific datasets,Qwen2ForSequenceClassification,14.12596355447989,1.4035016501209492,0.0,0.0,3.0598958333333326,1.9835992907801419
nvidia/AceMath-7B-Instruct,7.616,"💬 chat models (RLHF, DPO, IFT, ...)",Qwen2ForCausalLM,45.317756885064966,29.99382585790849,63.368580060422964,5.592841163310966,11.208854166666667,26.483082151300234
nvidia/AceMath-7B-RM,7.071,🔶 fine-tuned on domain-specific datasets,Qwen2ForSequenceClassification,14.937809456686036,0.25152703505644675,0.0,0.0,2.6166666666666667,1.540336879432624
nvidia/Hymba-1.5B-Base,1.523,🟢 pretrained,HymbaForCausalLM,22.95121389025563,7.689941118138137,1.3595166163141994,0.7829977628635317,5.179427083333335,10.248596335697398
nvidia/Hymba-1.5B-Instruct,1.523,"💬 chat models (RLHF, DPO, IFT, ...)",HymbaForCausalLM,60.09055971488983,4.591463615472479,2.719033232628399,5.145413870246088,1.0479166666666664,11.55991430260047
nvidia/Llama-3.1-Minitron-4B-Depth-Base,4.02,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,16.069362624502986,19.44410955550794,1.9637462235649545,1.7897091722595053,10.699479166666668,19.98190011820331
nvidia/Llama-3.1-Nemotron-70B-Instruct-HF,70.554,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,73.80672172059025,47.10953049372728,42.6737160120846,1.1185682326621946,13.195052083333335,43.53945035460993
nvidia/Minitron-4B-Base,4.0,🟢 pretrained,NemotronForCausalLM,22.17937295265451,17.215600655061085,1.9637462235649545,2.572706935123044,9.938541666666667,17.99645390070922
nvidia/Minitron-8B-Base,7.22,🟢 pretrained,NemotronForCausalLM,24.242676099416215,22.04079297000523,2.56797583081571,3.1319910514541416,9.085677083333335,24.229831560283685
nvidia/Mistral-NeMo-Minitron-8B-Base,7.88,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,19.456597383830456,31.822015157490153,4.833836858006042,10.067114093959727,8.944531250000002,31.063460401891252
nvidia/Mistral-NeMo-Minitron-8B-Instruct,8.414,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,50.03889679384034,34.126491245346166,11.63141993957704,5.033557046979867,7.37161458333333,33.23359929078014
nvidia/Nemotron-Mini-4B-Instruct,4.0,"💬 chat models (RLHF, DPO, IFT, ...)",NemotronForCausalLM,66.68761109411916,14.203825178862052,2.56797583081571,4.026845637583895,4.624479166666667,18.070330969267136
nvidia/OpenMath2-Llama3.1-8B,8.03,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,23.305939352030393,16.294369976218587,26.73716012084592,2.0134228187919474,2.010677083333334,6.148419030732861
openai-community/gpt2,0.137,🟢 pretrained,GPT2LMHeadModel,17.925327021192658,2.674981367986987,0.22658610271903326,1.1185682326621946,15.348177083333335,1.7712027186761226
openai-community/gpt2,0.137,🟢 pretrained,GPT2LMHeadModel,17.795449407571912,2.8159113095085133,0.5287009063444109,1.1185682326621946,13.910937500000001,1.8358451536643017
openai-community/gpt2-large,0.812,🟢 pretrained,GPT2LMHeadModel,20.47822001179094,3.2537905449787403,1.2084592145015105,1.230425055928408,5.658072916666665,1.5772754137115832
openai-community/gpt2-medium,0.38,🟢 pretrained,GPT2LMHeadModel,22.08440271812125,2.719972238356244,0.7552870090634441,1.6778523489932917,6.1559895833333345,2.020537825059101
openai-community/gpt2-xl,1.608,🟢 pretrained,GPT2LMHeadModel,20.385798570016444,2.580960647452716,0.9818731117824773,1.1185682326621946,4.036458333333333,1.457225177304964
openchat/openchat-3.5-0106,7.242,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,59.66590867786363,24.03871121391158,7.628398791540786,7.718120805369126,11.746354166666668,25.458037825059098
openchat/openchat-3.5-1210,7.242,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,60.3678240402133,23.236296582166464,7.854984894259818,6.823266219239373,14.279687500000003,23.805038416075647
openchat/openchat-3.6-8b-20240522,8.03,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,53.43355629729119,33.23293691836929,9.969788519637463,9.060402684563762,8.181770833333333,24.765440307328607
openchat/openchat_3.5,7.0,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,59.31118321608887,21.58216684769999,7.250755287009064,6.487695749440718,11.258072916666668,23.92508865248227
openchat/openchat_v3.2,13.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,29.805582521044165,20.32300299720885,1.283987915407855,2.684563758389265,13.103125,15.79861111111111
openchat/openchat_v3.2_super,13.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,28.61906408329898,19.153539587477535,2.1148036253776437,1.9015659955257262,9.916927083333333,15.83554964539007
refuelai/Llama-3-Refueled,8.03,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,46.19952836252256,41.721971003391026,6.646525679758309,6.599552572706939,14.642447916666667,23.278664302600472
rhymes-ai/Aria,25.307,🌸 multimodal,AriaForConditionalGeneration,47.730798725160355,39.28149335481041,19.335347432024168,14.988814317673373,14.05208333333333,37.83244680851063
